Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1984-85,22,HOU,NBA,PF,60,714,6.6,0.549,0,0.458,6.9,16.1,11.5,4.8,0.9,2.5,29.1,13.5,NA,-0.5,0.9,0.3,0.023,NA,-5.6,1,-4.6,-0.5
1985-86,23,HOU,NBA,PF,82,1664,10.8,0.525,0.007,0.389,9.5,16.2,12.8,6.1,1.1,1.8,14.9,13.3,NA,1.4,1.6,2.9,0.085,NA,-2.1,-0.1,-2.2,-0.1
1986-87,24,HOU,NBA,PF,82,2403,12.7,0.545,0.005,0.277,8.2,17.1,12.7,7.4,0.9,2.4,15.2,17,NA,1.4,3.3,4.7,0.095,NA,-1.7,0.5,-1.3,0.5
1987-88,25,HOU,NBA,PF,69,1793,11.8,0.552,0.012,0.314,8.5,16.9,12.7,8,0.9,1.2,17.6,15.1,NA,1.1,2.3,3.4,0.091,NA,-1.9,0.3,-1.6,0.2
1988-89,26,SAC,NBA,C,66,1633,11.4,0.498,0.013,0.254,7.8,19.5,13.6,7.3,1.4,2.4,17.9,20.6,NA,-1.1,1.8,0.6,0.019,NA,-4.1,0,-4.1,-0.9
1989-90,27,GSW,NBA,C,43,592,9,0.497,0.007,0.518,9.3,19,14.4,5,1.3,1.9,17.2,14.1,NA,0,0.4,0.4,0.035,NA,-3.6,-0.8,-4.4,-0.4
1990-91,28,GSW,NBA,C,62,834,9.8,0.518,0.017,0.322,9.1,17.3,13.2,4.2,0.7,2.9,15.1,15.2,NA,0.3,0.6,1,0.055,NA,-3.4,-0.7,-4.1,-0.4
1991-92,29,GSW,NBA,PF,27,169,9.5,0.484,0.05,0.25,7.9,21,14.6,6.3,1.4,2.1,10.1,11.7,NA,0.1,0.2,0.3,0.087,NA,-3.3,0.5,-2.9,0
Career,NA,,NBA,,491,9802,11,0.528,0.01,0.319,8.5,17.4,13,6.6,1,2.1,17.1,15.9,NA,2.7,11.1,13.8,0.067,NA,-2.8,0.1,-2.7,-1.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,293,6574,11.3,0.543,0.007,0.327,8.5,16.7,12.6,6.9,0.9,2,17.2,15.1,NA,3.4,8.1,11.4,0.083,NA,-2.3,0.3,-1.9,0.1
3 seasons,NA,GSW,NBA,,132,1595,9.5,0.507,0.017,0.381,9.1,18.3,13.8,4.7,1,2.4,15.5,14.4,NA,0.4,1.3,1.7,0.051,NA,-3.5,-0.6,-4.1,-0.8
1 season,NA,SAC,NBA,,66,1633,11.4,0.498,0.013,0.254,7.8,19.5,13.6,7.3,1.4,2.4,17.9,20.6,NA,-1.1,1.8,0.6,0.019,NA,-4.1,0,-4.1,-0.9
