Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,22,HOU,NBA,PF,60,0,714,3.5,7.3,0.486,0,0,NA,3.5,7.3,0.486,2.5,3.3,0.758,2.2,5.2,7.4,1.5,0.7,1.6,3.6,6.3,9.6
1985-86,23,HOU,NBA,PF,82,20,1664,4.2,8.9,0.477,0,0.1,0,4.2,8.8,0.48,2.4,3.5,0.706,3.2,5.3,8.6,1.8,0.8,1.2,1.8,5,10.9
1986-87,24,HOU,NBA,PF,82,56,2403,5.8,11.3,0.511,0,0.1,0,5.8,11.3,0.514,2.3,3.1,0.727,2.7,5.7,8.3,1.9,0.6,1.5,2.3,4,13.8
1987-88,25,HOU,NBA,PF,69,50,1793,5,9.8,0.51,0,0.1,0.167,5,9.7,0.515,2.3,3.1,0.745,2.9,5.8,8.8,2.1,0.7,0.8,2.4,4.1,12.3
1988-89,26,SAC,NBA,C,66,40,1633,6.1,13.4,0.459,0,0.2,0,6.1,13.2,0.465,2.5,3.4,0.747,2.7,6.4,9.1,1.8,1,1.5,3.2,5.2,14.8
1989-90,27,GSW,NBA,C,43,19,592,3.6,8.6,0.426,0,0.1,0,3.6,8.5,0.429,3.2,4.4,0.712,3,6.8,9.7,1.4,1,1.2,2.2,6.3,10.5
1990-91,28,GSW,NBA,C,62,21,834,4.9,10.2,0.483,0,0.2,0.25,4.9,10,0.487,2.2,3.3,0.658,3,5.7,8.6,1.2,0.6,1.8,2.1,6.6,12
1991-92,29,GSW,NBA,PF,27,2,169,3.8,8.5,0.45,0,0.4,0,3.8,8.1,0.474,1.5,2.1,0.7,2.6,7,9.6,1.9,1.1,1.3,1.1,7.5,9.2
Career,NA,,NBA,,491,208,9802,5,10.4,0.486,0,0.1,0.071,5,10.3,0.49,2.4,3.3,0.725,2.8,5.8,8.6,1.8,0.8,1.3,2.4,5,12.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,HOU,NBA,,293,126,6574,4.9,9.8,0.501,0,0.1,0.077,4.9,9.8,0.504,2.3,3.2,0.73,2.8,5.6,8.4,1.9,0.7,1.2,2.3,4.5,12.2
3 seasons,NA,GSW,NBA,,132,42,1595,4.3,9.4,0.46,0,0.2,0.143,4.3,9.3,0.466,2.5,3.6,0.686,2.9,6.2,9.1,1.3,0.8,1.5,2,6.6,11.1
1 season,NA,SAC,NBA,,66,40,1633,6.1,13.4,0.459,0,0.2,0,6.1,13.2,0.465,2.5,3.4,0.747,2.7,6.4,9.1,1.8,1,1.5,3.2,5.2,14.8
