,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,19,UTA,NBA,C,48,565,,,,7%,93%,-2.0,-5.6,8,9,37,4,22,4,41,5,10
2009-10,20,UTA,NBA,C,36,172,,,,32%,68%,-15.5,-22.1,5,4,15,3,8,0,13,3,7
2010-11,21,TOT,NBA,C,50,434,,,,10%,90%,-5.7,-5.0,10,9,36,6,18,1,15,4,15
2010-11,21,MIN,NBA,C,39,336,,,,5%,96%,-8.7,-1.8,6,8,27,6,9,0,15,1,12
2010-11,21,DEN,NBA,C,11,98,,,,30%,70%,+4.8,-0.3,4,1,9,0,9,1,0,3,3
2011-12,22,DEN,NBA,C,48,792,,,,9%,91%,+6.7,+4.5,8,13,48,7,22,2,33,3,19
2012-13,23,DEN,NBA,C,81,1817,,,,8%,92%,+8.4,+5.7,16,15,143,16,44,0,77,14,38
2013-14,24,MEM,NBA,C,80,1349,,,,11%,89%,+2.6,+0.8,16,19,91,18,45,2,85,10,34
2014-15,25,MEM,NBA,C,81,1348,,,,17%,83%,+4.6,+1.8,16,19,63,20,34,4,82,4,22
2015-16,26,SAC,NBA,C,78,1482,,,,,100%,-6.9,-6.6,9,15,99,16,48,4,80,11,30
2016-17,27,SAC,NBA,C,71,1419,,,,1%,100%,-4.4,-0.7,19,23,85,17,32,3,109,8,28
2017-18,28,SAC,NBA,C,71,1391,,,,1%,99%,-8.6,-1.5,11,14,60,15,34,3,208,7,23
2018-19,29,SAC,NBA,C,42,502,,,,,100%,-0.5,+0.5,10,7,40,9,12,1,94,3,8
Career,,,NBA,,686,11271,,,,7%,93%,-0.4,-0.4,128,147,717,131,319,24,837,72,234
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,SAC,NBA,,262,4794,,,,,100%,-6.0,-2.6,49,59,284,57,126,11,491,29,89
2 seasons,,MEM,NBA,,161,2697,,,,14%,86%,+3.6,+1.3,32,38,154,38,79,6,167,14,56
3 seasons,,DEN,NBA,,140,2707,,,,9%,91%,+7.8,+5.1,28,29,200,23,75,3,110,20,60
2 seasons,,UTA,NBA,,84,737,,,,13%,87%,-5.2,-9.4,13,13,52,7,30,4,54,8,17
1 season,,MIN,NBA,,39,336,,,,5%,96%,-8.7,-1.8,6,8,27,6,9,0,15,1,12
