Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,20,UTA,NBA,C,9,0,31,4.6,11.6,0.4,0,0,NA,4.6,11.6,0.4,0,0,NA,4.6,5.8,10.5,0,0,1.2,2.3,2.3,9.3
2010-11,21,DEN,NBA,C,1,0,2,18,18,1,0,0,NA,18,18,1,0,0,NA,0,0,0,0,0,0,0,0,36
2011-12,22,DEN,NBA,C,3,2,26,1.4,4.2,0.333,0,0,NA,1.4,4.2,0.333,0,0,NA,5.5,9.7,15.2,0,0,1.4,4.2,6.9,2.8
2012-13,23,DEN,NBA,C,6,2,100,2.5,6.8,0.368,0.4,0.4,1,2.2,6.5,0.333,1.8,2.2,0.833,3.2,4.3,7.6,1.1,1.1,1.4,0.7,4.7,7.2
2013-14,24,MEM,NBA,C,7,0,45,5.6,12.8,0.438,0,0,NA,5.6,12.8,0.438,3.2,3.2,1,5.6,6.4,12,1.6,1.6,2.4,2.4,5.6,14.4
2014-15,25,MEM,NBA,C,11,0,127,4.8,8.8,0.548,0,0,NA,4.8,8.8,0.548,0.9,1.4,0.6,5.4,5.7,11.1,1.1,1.1,1.7,0.3,4,10.5
Career,NA,,NBA,,37,4,331,4,8.7,0.463,0.1,0.1,1,3.9,8.6,0.456,1.3,1.6,0.8,4.7,5.7,10.3,1,1,1.6,1.2,4.5,9.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MEM,NBA,,18,0,172,5,9.8,0.511,0,0,NA,5,9.8,0.511,1.5,1.9,0.778,5.4,5.9,11.3,1.3,1.3,1.9,0.8,4.4,11.5
3 seasons,NA,DEN,NBA,,10,4,128,2.5,6.5,0.391,0.3,0.3,1,2.3,6.2,0.364,1.4,1.7,0.833,3.7,5.3,9,0.8,0.8,1.4,1.4,5.1,6.8
1 season,NA,UTA,NBA,,9,0,31,4.6,11.6,0.4,0,0,NA,4.6,11.6,0.4,0,0,NA,4.6,5.8,10.5,0,0,1.2,2.3,2.3,9.3
