,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2009-10,20,UTA,NBA,9:10,1,2,0,0,1,2,0,0,1,2,3,0,0,1,1,1,2,1.7
2010-11,21,TOT,NBA,2:10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1.7
2010-11,21,DEN,NBA,2:10,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1.7
2011-12,22,DEN,NBA,11:40,1,2,0,0,1,2,0,0,2,3,5,0,0,1,1,3,2,1.9
2012-13,23,DEN,NBA,25:36,3,7,1,1,3,7,2,2,2,5,7,1,1,1,1,5,6,6.1
2013-14,24,MEM,NBA,17:00,3,6,0,0,3,6,2,2,3,4,5,2,1,1,1,3,6,6.1
2014-15,25,MEM,NBA,15:45,4,5,0,0,4,5,1,2,4,4,8,1,1,3,1,4,8,11.8
Career,,,,25:36,4,7,1,1,4,7,2,2,4,5,8,2,1,3,1,5,8,11.8
2 Seasons,,MEM,NBA,17:00,4,6,0,0,4,6,2,2,4,4,8,2,1,3,1,4,8,11.8
3 Seasons,,DEN,NBA,25:36,3,7,1,1,3,7,2,2,2,5,7,1,1,1,1,5,6,6.1
1 Season,,UTA,NBA,9:10,1,2,0,0,1,2,0,0,1,2,3,0,0,1,1,1,2,1.7
