,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,23,DAL,NBA,PF,12,71,,,,45%,55%,+5.9,-2.3,3,3,3,0,3,0,0,0,1
2008-09,25,TOT,NBA,PF,22,283,,,2%,83%,15%,+3.0,+2.7,5,4,20,2,23,1,12,5,16
2008-09,25,SAS,NBA,PF,3,20,,,,35%,65%,+41.2,+37.4,1,1,3,0,3,0,0,1,0
2008-09,25,TOR,NBA,PF,19,263,,,2%,87%,11%,+0.2,+3.5,4,3,17,2,20,1,12,4,16
2009-10,26,TOT,NBA,PF,20,120,,,,69%,32%,-16.0,-15.0,1,2,9,3,9,2,7,0,6
2009-10,26,HOU,NBA,PF,4,13,,,,37%,63%,-25.8,-25.4,0,0,2,0,1,0,2,0,2
2009-10,26,TOR,NBA,PF,16,107,,,,72%,28%,-14.6,-12.8,1,2,7,3,8,2,5,0,4
2010-11,27,NOH,NBA,PF,7,35,,,,100%,,-18.2,-19.1,0,0,3,0,0,0,4,0,0
Career,,,NBA,,61,509,,,1%,76%,23%,-2.5,-3.6,9,9,35,5,35,3,23,5,23
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,TOR,NBA,,35,370,,,1%,83%,16%,-4.0,-1.2,5,5,24,5,28,3,17,4,20
1 season,,DAL,NBA,,12,71,,,,45%,55%,+5.9,-2.3,3,3,3,0,3,0,0,0,1
1 season,,NOH,NBA,,7,35,,,,100%,,-18.2,-19.1,0,0,3,0,0,0,4,0,0
1 season,,HOU,NBA,,4,13,,,,37%,63%,-25.8,-25.4,0,0,2,0,1,0,2,0,2
1 season,,SAS,NBA,,3,20,,,,35%,65%,+41.2,+37.4,1,1,3,0,3,0,0,1,0
