,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,POR,NBA,SG,7,81,7%,72%,21%,,,-16.3,-11.3,3,2,3,1,2,0,6,0,0
2018-19,28,DEN,NBA,SF,14,328,,3%,93%,4%,,-8.6,-20.8,6,3,10,2,12,0,54,0,10
Career,,,NBA,,21,409,1%,16%,79%,3%,,-10.1,-18.9,9,5,13,3,14,0,60,0,10
,,,,,,,,,,,,,,,,,,,,,,
1 season,,DEN,NBA,,14,328,,3%,93%,4%,,-8.6,-20.8,6,3,10,2,12,0,54,0,10
1 season,,POR,NBA,,7,81,7%,72%,21%,,,-16.3,-11.3,3,2,3,1,2,0,6,0,0
