,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1987-88,19,DARTMOUTH,25,362,42,101,0,2,33,50,,39,52,,,,,117,.416,.000,.660,14.5,4.7,1.6,2.1
1988-89,20,DARTMOUTH,24,710,95,202,7,19,78,101,,65,116,,,,,275,.470,.368,.772,29.6,11.5,2.7,4.8
1989-90,21,DARTMOUTH,16,508,66,144,21,38,58,71,,66,57,,,,,211,.458,.553,.817,31.8,13.2,4.1,3.6
1990-91,22,DARTMOUTH,26,926,171,408,20,85,141,183,,78,116,,,,,503,.419,.235,.770,35.6,19.3,3.0,4.5
Career,,,91,2506,374,855,48,144,310,405,,248,341,,,,,1106,.437,.333,.765,27.5,12.2,2.7,3.7
