,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,23,MIA,NBA,PG,42,408,96%,5%,,,,+1.6,+2.6,8,7,15,0,11,6,151,3,9
2007-08,24,MIA,NBA,PG,60,1340,93%,7%,,,,-7.0,+3.7,27,18,52,3,28,11,414,4,17
2008-09,25,MIA,NBA,PG,66,962,100%,,,,,-0.3,-0.5,13,14,41,1,16,11,315,8,15
2009-10,26,NJN,NBA,PG,25,223,100%,,,,,-10.4,-0.2,6,1,8,0,2,5,63,1,2
2010-11,27,SAS,NBA,PG,41,292,100%,,,,,-4.4,-11.8,5,4,15,2,1,2,99,0,4
2012-13,29,CLE,NBA,SG,7,78,19%,81%,,,,+7.4,+12.9,5,1,2,0,1,2,21,0,0
Career,,,NBA,,241,3303,95%,5%,,,,-3.6,+0.9,64,45,133,6,59,37,1063,16,47
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIA,NBA,,168,2710,96%,4%,,,,-3.3,+2.0,48,39,108,4,55,28,880,15,41
1 season,,SAS,NBA,,41,292,100%,,,,,-4.4,-11.8,5,4,15,2,1,2,99,0,4
1 season,,NJN,NBA,,25,223,100%,,,,,-10.4,-0.2,6,1,8,0,2,5,63,1,2
1 season,,CLE,NBA,,7,78,19%,81%,,,,+7.4,+12.9,5,1,2,0,1,2,21,0,0
