Season,Team,Lg,Salary
2006-07,Miami Heat,NBA,"$412,718"
2007-08,Miami Heat,NBA,"$687,456"
2008-09,Miami Heat,NBA,"$972,581"
2009-10,New Jersey Nets,NBA,"$1,055,000"
2010-11,San Antonio Spurs,NBA,"$861,978"
Career,(may be incomplete),,"$3,989,733"
