,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,26,SAS,NBA,SG,7,194,,77%,23%,,,-0.8,-1.0,5,3,2,1,8,0,39,2,3
2001-02,27,POR,NBA,SG,3,76,14%,82%,3%,,,-10.8,-10.0,1,5,1,0,10,0,15,4,4
2002-03,28,POR,NBA,PG,2,22,87%,13%,,,,-12.8,-15.0,0,1,0,0,0,0,0,0,0
2005-06,31,MIA,NBA,SG,8,66,,95%,5%,,,-1.7,-6.5,2,1,4,0,1,0,12,0,1
Career,,,NBA,,20,358,8%,78%,14%,,,-3.8,-4.8,8,10,7,1,19,0,66,6,8
,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,8,66,,95%,5%,,,-1.7,-6.5,2,1,4,0,1,0,12,0,1
1 season,,SAS,NBA,,7,194,,77%,23%,,,-0.8,-1.0,5,3,2,1,8,0,39,2,3
2 seasons,,POR,NBA,,5,98,31%,67%,3%,,,-11.2,-11.1,1,6,1,0,10,0,15,4,4
