Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,CLR,BAA,NA,29,NA,NA,36,167,0.216,30,54,0.556,NA,15,62,102
1947-48,26,TOT,BAA,NA,49,NA,NA,103,364,0.283,87,150,0.58,NA,7,115,293
1947-48,26,WSC,BAA,NA,11,NA,NA,15,60,0.25,16,21,0.762,NA,1,22,46
1947-48,26,BLB,BAA,NA,14,NA,NA,25,86,0.291,11,23,0.478,NA,2,24,61
1947-48,26,STB,BAA,NA,24,NA,NA,63,218,0.289,60,106,0.566,NA,4,69,186
1948-49,27,NYK,BAA,NA,53,NA,NA,101,367,0.275,112,174,0.644,NA,68,174,314
Career,NA,,BAA,NA,131,NA,NA,240,898,0.267,229,378,0.606,NA,90,351,709
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,BAA,NA,53,NA,NA,101,367,0.275,112,174,0.644,NA,68,174,314
1 season,NA,CLR,BAA,NA,29,NA,NA,36,167,0.216,30,54,0.556,NA,15,62,102
1 season,NA,STB,BAA,NA,24,NA,NA,63,218,0.289,60,106,0.566,NA,4,69,186
1 season,NA,BLB,BAA,NA,14,NA,NA,25,86,0.291,11,23,0.478,NA,2,24,61
1 season,NA,WSC,BAA,NA,11,NA,NA,15,60,0.25,16,21,0.762,NA,1,22,46
