Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,25,CLR,BAA,NA,29,NA,NA,NA,NA,0.216,NA,NA,0.556,NA,NA,NA,NA
1947-48,26,TOT,BAA,NA,49,NA,NA,NA,NA,0.283,NA,NA,0.58,NA,NA,NA,NA
1947-48,26,WSC,BAA,NA,11,NA,NA,NA,NA,0.25,NA,NA,0.762,NA,NA,NA,NA
1947-48,26,BLB,BAA,NA,14,NA,NA,NA,NA,0.291,NA,NA,0.478,NA,NA,NA,NA
1947-48,26,STB,BAA,NA,24,NA,NA,NA,NA,0.289,NA,NA,0.566,NA,NA,NA,NA
1948-49,27,NYK,BAA,NA,53,NA,NA,NA,NA,0.275,NA,NA,0.644,NA,NA,NA,NA
Career,NA,,BAA,NA,131,NA,NA,NA,NA,0.267,NA,NA,0.606,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,BAA,NA,53,NA,NA,NA,NA,0.275,NA,NA,0.644,NA,NA,NA,NA
1 season,NA,CLR,BAA,NA,29,NA,NA,NA,NA,0.216,NA,NA,0.556,NA,NA,NA,NA
1 season,NA,STB,BAA,NA,24,NA,NA,NA,NA,0.289,NA,NA,0.566,NA,NA,NA,NA
1 season,NA,BLB,BAA,NA,14,NA,NA,NA,NA,0.291,NA,NA,0.478,NA,NA,NA,NA
1 season,NA,WSC,BAA,NA,11,NA,NA,NA,NA,0.25,NA,NA,0.762,NA,NA,NA,NA
