Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Irv Rothenberg,,2.3,1.6,-0.2
Joffrey Lauvergne,90.7,2.3,1.5,0.1
Pete Cross,85.5,2.6,1.8,-0.2
Zaid Abdul-Aziz,84.5,2,1.8,-0.3
Justin Hamilton,82.1,2.1,1.5,0.1
Tom LaGarde,80.1,2.2,1.7,0.4
Vitaly Potapenko,78.6,2.2,1.5,0.5
Predrag Drobnjak,78.1,2.4,1.6,0.7
Rasho Nesterović,77.9,3,1.5,0
Jusuf Nurkić,76.4,2,1.6,0.4
Dewayne Dedmon,76.3,2.4,1.7,0.6
