Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2015-16,24,WAS,NBA,SF,26,0,147,4.9,15.9,0.308,3.7,11.5,0.319,1.2,4.4,0.278,2,2,1,0.5,5.1,5.6,1.2,1.2,0.2,0.2,1.2,15.4
2016-17,25,PHO,NBA,SF,5,0,62,3.5,11,0.316,2.3,9.3,0.25,1.2,1.7,0.667,4.6,5.2,0.889,0.6,3.5,4.1,0,0.6,0,0.6,0.6,13.9
2017-18,26,TOT,NBA,SF,3,0,9,0,8,0,0,8,0,0,0,NA,0,0,NA,0,4,4,0,4,0,0,0,0
2017-18,26,BOS,NBA,SF,2,0,6,0,6,0,0,6,0,0,0,NA,0,0,NA,0,6,6,0,6,0,0,0,0
2017-18,26,CHI,NBA,SF,1,0,3,0,12,0,0,12,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
Career,NA,,NBA,,34,0,218,4.3,14.2,0.302,3.1,10.7,0.292,1.2,3.5,0.333,2.6,2.8,0.941,0.5,4.6,5.1,0.8,1.2,0.2,0.3,1,14.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,WAS,NBA,,26,0,147,4.9,15.9,0.308,3.7,11.5,0.319,1.2,4.4,0.278,2,2,1,0.5,5.1,5.6,1.2,1.2,0.2,0.2,1.2,15.4
1 season,NA,PHO,NBA,,5,0,62,3.5,11,0.316,2.3,9.3,0.25,1.2,1.7,0.667,4.6,5.2,0.889,0.6,3.5,4.1,0,0.6,0,0.6,0.6,13.9
1 season,NA,BOS,NBA,,2,0,6,0,6,0,0,6,0,0,0,NA,0,0,NA,0,6,6,0,6,0,0,0,0
1 season,NA,CHI,NBA,,1,0,3,0,12,0,0,12,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0
