Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980-81,22,GSW,NBA,PG,53,NA,13.7,1.6,4,0.412,0,0.1,0.333,1.6,3.9,0.415,0.417,0.8,1.2,0.683,0.2,0.9,1.1,2.6,0.5,0.1,1,1.2,4.1
1981-82,23,GSW,NBA,PG,79,11,15.9,2.6,5.1,0.504,0,0.2,0.2,2.5,4.9,0.515,0.507,1,1.2,0.823,0.2,1.1,1.2,2.9,0.8,0.2,1.1,1.3,6.2
1982-83,24,GSW,NBA,PG,82,64,26,3.2,7,0.465,0.1,0.4,0.303,3.1,6.6,0.475,0.474,1,1.3,0.743,0.3,1.4,1.7,5.5,1.2,0.1,1.7,1.7,7.6
1983-84,25,TOT,NBA,PG,68,9,15,2.4,5.2,0.459,0.1,0.5,0.121,2.3,4.7,0.494,0.464,1,1.4,0.713,0.3,1.1,1.4,2.8,0.8,0.1,0.9,1.1,5.8
1983-84,25,GSW,NBA,PG,3,0,5,0.7,1.7,0.4,0,0.3,0,0.7,1.3,0.5,0.4,0.7,1.3,0.5,0,0.3,0.3,0.3,0,0,0,0.3,2
1983-84,25,MIL,NBA,PG,65,9,15.5,2.4,5.3,0.46,0.1,0.5,0.125,2.4,4.8,0.494,0.465,1,1.4,0.722,0.3,1.1,1.4,3,0.8,0.1,1,1.2,6
1984-85,26,TOT,NBA,PG,9,0,5.7,0.3,1.8,0.188,0,0.3,0,0.3,1.4,0.231,0.188,0.6,0.6,1,0,0,0,1.3,0.4,0,0.6,0.8,1.2
1984-85,26,MIL,NBA,PG,4,0,4,0.3,2,0.125,0,0.3,0,0.3,1.8,0.143,0.125,0,0,NA,0,0,0,0.5,0,0,0,0.5,0.5
1984-85,26,DET,NBA,PG,5,0,7,0.4,1.6,0.25,0,0.4,0,0.4,1.2,0.333,0.25,1,1,1,0,0,0,2,0.8,0,1,1,1.8
Career,NA,,NBA,,291,84,17.8,2.5,5.3,0.464,0.1,0.3,0.211,2.4,5,0.479,0.47,0.9,1.2,0.749,0.2,1.1,1.3,3.5,0.8,0.1,1.2,1.4,5.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,GSW,NBA,,217,75,19,2.6,5.5,0.469,0.1,0.3,0.273,2.5,5.2,0.478,0.475,0.9,1.2,0.754,0.2,1.1,1.4,3.8,0.9,0.1,1.3,1.4,6.1
2 seasons,NA,MIL,NBA,,69,9,14.8,2.3,5.1,0.452,0.1,0.5,0.121,2.3,4.7,0.486,0.458,0.9,1.3,0.722,0.3,1,1.3,2.8,0.8,0.1,0.9,1.1,5.6
1 season,NA,DET,NBA,,5,0,7,0.4,1.6,0.25,0,0.4,0,0.4,1.2,0.333,0.25,1,1,1,0,0,0,2,0.8,0,1,1,1.8
