,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1980-81,22,GSW,NBA,,7,,1,,,,7,8,,,,,,,,,14,
1981-82,23,GSW,NBA,,8,,1,,,,6,6,,,,,,,,,17,
1982-83,24,GSW,NBA,,10,20,1,,10,,6,8,,,6,14,,,,5,22,
1983-84,25,TOT,NBA,,8,18,2,4,8,17,6,6,,,6,12,5,1,4,5,17,
1983-84,25,GSW,NBA,,2,3,0,1,2,3,2,4,0,1,1,1,0,0,0,1,4,3.7
1983-84,25,MIL,NBA,,8,18,2,4,8,17,6,6,,,6,12,5,1,4,5,17,
1984-85,26,TOT,NBA,,1,4,0,1,1,4,3,3,0,0,0,6,1,0,4,3,5,9.2
1984-85,26,MIL,NBA,,1,4,0,1,1,4,0,0,0,0,0,1,0,0,0,1,2,0.6
1984-85,26,DET,NBA,,1,3,0,1,1,3,3,3,0,0,0,6,1,0,4,3,5,9.2
Career,,,,,10,,2,,,,7,8,,,,,,,,,22,
4 Seasons,,GSW,NBA,,10,,1,,,,7,8,,,,,,,,,22,
2 Seasons,,MIL,NBA,,8,18,2,4,8,17,6,6,,,6,12,5,1,4,5,17,
1 Season,,DET,NBA,,1,3,0,1,1,3,3,3,0,0,0,6,1,0,4,3,5,9.2
