Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1983-84,24,DAL,NBA,SF,10,350,19.2,0.526,0.027,0.31,6.2,19,12.1,16.4,0.7,0.8,11.4,28.8,NA,0.4,0.2,0.6,0.077,NA,1.4,-0.2,1.2,0.3
1984-85,25,DAL,NBA,SF,4,164,20.2,0.563,0.022,0.36,10.5,10,10.3,17.5,0.9,0,12.7,30.2,NA,0.3,0,0.3,0.093,NA,3.9,-2.4,1.5,0.1
1985-86,26,DAL,NBA,SF,10,345,21.4,0.518,0.028,0.257,6.9,16.8,11.8,26.8,1.3,0,8.8,31.9,NA,0.6,0.1,0.7,0.1,NA,4.1,-1.3,2.8,0.4
1986-87,27,DAL,NBA,SF,4,130,19.7,0.565,0.065,0.484,9,10.4,9.7,9.1,2.9,0,10.7,25.8,NA,0.2,0.1,0.3,0.115,NA,2.3,-0.8,1.5,0.1
1987-88,28,DAL,NBA,SF,17,558,20.3,0.553,0.116,0.293,6.8,13.1,10,15.9,1.3,1,11,28.3,NA,1.1,0.2,1.3,0.115,NA,4.2,-0.9,3.3,0.8
1988-89,29,DET,NBA,SF,17,462,15.2,0.538,0.159,0.209,6.6,12.5,9.5,10.2,0.9,0.5,9.1,21.6,NA,0.6,0.7,1.3,0.133,NA,1.3,0.2,1.5,0.4
1989-90,30,DET,NBA,SF,20,439,15.1,0.529,0.13,0.283,8.3,15.7,12,10.2,1.2,0.5,12.7,23.7,NA,0.4,0.8,1.2,0.128,NA,0.4,0.9,1.4,0.4
1990-91,31,DET,NBA,SF,15,397,19.4,0.584,0.185,0.287,4.5,12.8,8.5,12.8,1.6,0.2,9.1,24.2,NA,1,0.3,1.3,0.157,NA,3.9,1.1,5,0.7
1991-92,32,DET,NBA,SF,5,113,4.8,0.409,0.104,0.333,4.3,4.9,4.6,21.1,1,0.6,19.1,29,NA,-0.5,0.1,-0.3,-0.147,NA,-3.8,-2.1,-5.9,-0.1
Career,NA,,NBA,,102,2958,18,0.54,0.099,0.291,6.8,13.9,10.3,15.1,1.2,0.5,10.9,26.5,NA,4.1,2.5,6.7,0.108,NA,2.4,-0.3,2.1,3.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,57,1411,15.5,0.539,0.154,0.265,6.4,13,9.6,11.8,1.2,0.4,11.2,23.6,NA,1.5,1.9,3.4,0.116,NA,1.4,0.5,1.8,1.4
5 seasons,NA,DAL,NBA,,45,1547,20.2,0.541,0.06,0.308,7.3,14.7,10.9,18,1.3,0.5,10.7,29.2,NA,2.7,0.6,3.3,0.101,NA,3.4,-1,2.4,1.7
