,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,22,SAC,NBA,SF,21,72,,,31%,67%,2%,-23.9,-26.9,5,0,5,1,0,0,9,0,1
Career,,,NBA,,21,72,,,31%,67%,2%,-23.9,-26.9,5,0,5,1,0,0,9,0,1
