Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,24,MIL,NBA,C,69,NA,1025,5.4,11.4,0.472,NA,NA,NA,5.4,11.4,0.472,3.3,4.4,0.754,2.8,4.5,7.4,1.2,0.7,0.5,NA,5.5,14.1
1977-78,25,TOT,NBA,C,70,NA,678,4.2,10.2,0.415,NA,NA,NA,4.2,10.2,0.415,2.6,3.6,0.721,2.8,4.9,7.7,2.3,0.7,0.7,2.3,5.6,11.1
1977-78,25,MIL,NBA,C,14,NA,112,3.9,10.6,0.364,NA,NA,NA,3.9,10.6,0.364,1.9,3.2,0.6,2.3,6.1,8.4,2.9,1,1.6,2.3,7.1,9.6
1977-78,25,BUF,NBA,C,56,NA,566,4.3,10.2,0.425,NA,NA,NA,4.3,10.2,0.425,2.7,3.7,0.741,2.9,4.7,7.6,2.2,0.7,0.6,2.3,5.3,11.4
1978-79,26,TOT,NBA,C,72,NA,496,3,8.9,0.344,NA,NA,NA,3,8.9,0.344,2,3.4,0.574,3.6,3.4,7,2.3,0.7,0.6,3.7,6.7,8.1
1978-79,26,SDC,NBA,C,5,NA,31,0,2.3,0,NA,NA,NA,0,2.3,0,0,0,NA,1.2,2.3,3.5,0,1.2,0,9.3,7,0
1978-79,26,CHI,NBA,C,67,NA,465,3.3,9.3,0.35,NA,NA,NA,3.3,9.3,0.35,2.1,3.6,0.574,3.7,3.5,7.2,2.5,0.7,0.6,3.3,6.7,8.6
1980-81,28,DAL,NBA,C,72,NA,2186,4,9,0.448,0,0,0,4,9,0.45,2.4,3.4,0.717,2.7,4.8,7.5,2.6,0.6,0.4,2.4,4.4,10.5
1981-82,29,DAL,NBA,PF,74,17,1047,3.7,9.8,0.379,0.1,0.1,0.5,3.6,9.7,0.377,2.4,3.1,0.758,2.1,3.5,5.6,2.3,0.5,0.2,2,6,9.9
1982-83,30,DAL,NBA,C,15,0,206,3.3,8.7,0.38,0,0.2,0,3.3,8.6,0.388,1.9,3,0.647,3.3,4.7,8,3.7,1,1,1,4.2,8.6
Career,NA,,NBA,,372,17,5638,4.1,9.7,0.425,0,0.1,0.286,4.1,9.7,0.426,2.5,3.5,0.718,2.7,4.4,7.1,2.3,0.6,0.5,2.4,5.3,10.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DAL,NBA,,161,17,3439,3.9,9.2,0.422,0,0.1,0.286,3.9,9.2,0.423,2.4,3.3,0.725,2.5,4.4,6.9,2.6,0.6,0.4,2.2,4.9,10.2
2 seasons,NA,MIL,NBA,,83,NA,1137,5.2,11.3,0.462,NA,NA,NA,5.2,11.3,0.462,3.2,4.3,0.743,2.8,4.7,7.5,1.3,0.8,0.6,2.3,5.7,13.6
1 season,NA,CHI,NBA,,67,NA,465,3.3,9.3,0.35,NA,NA,NA,3.3,9.3,0.35,2.1,3.6,0.574,3.7,3.5,7.2,2.5,0.7,0.6,3.3,6.7,8.6
2 seasons,NA,"BUF,SDC",NBA,,61,NA,597,4.1,9.8,0.42,NA,NA,NA,4.1,9.8,0.42,2.6,3.5,0.741,2.8,4.6,7.4,2.1,0.7,0.5,2.7,5.4,10.8
