Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,21,NOB,ABA,SF,66,NA,756,128,339,0.378,5,12,0.417,123,327,0.376,0.385,82,127,0.646,61,112,173,43,63,127,343
1969-70,22,NOB,ABA,SF,4,NA,59,8,21,0.381,1,2,0.5,7,19,0.368,0.405,6,8,0.75,2,12,14,2,4,6,23
Career,NA,,ABA,,70,NA,815,136,360,0.378,6,14,0.429,130,346,0.376,0.386,88,135,0.652,63,124,187,45,67,133,366
