Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,29,KEN,ABA,PG,8,NA,229,8.8,18.2,0.483,1.4,2.9,0.5,7.4,15.4,0.48,2.9,3.7,0.778,0.6,2.7,3.3,6.5,1.2,0,3.9,1.6,21.9,NA,106,106
1974-75,30,KEN,ABA,PG,15,NA,604,8.7,17.1,0.509,0.4,1,0.385,8.3,16,0.518,2.7,3.1,0.868,0.7,2.2,2.9,9.1,1.5,0.6,2.3,2.7,20.5,NA,118,104
1975-76,31,KEN,ABA,PG,10,NA,393,7.9,15.3,0.519,0.9,1.9,0.5,7,13.4,0.522,2.1,2.4,0.9,0.4,1.2,1.5,9.1,1.3,0.6,1.9,2.4,19,NA,124,112
1976-77,32,SAS,NBA,PG,2,NA,62,2.8,11.4,0.25,NA,NA,NA,2.8,11.4,0.25,2.8,2.8,1,0,2.1,2.1,6.4,0.7,0.7,NA,2.8,8.5,NA,NA,104
1977-78,33,SAS,NBA,PG,6,NA,129,6.1,13.3,0.459,NA,NA,NA,6.1,13.3,0.459,0.4,1.4,0.25,0.4,2.2,2.5,5.4,1.4,0.7,1.4,2.5,12.6,NA,99,108
1978-79,34,SAS,NBA,PG,7,NA,55,6.7,11.6,0.571,NA,NA,NA,6.7,11.6,0.571,3.3,5.8,0.571,0.8,3.3,4.2,6.7,2.5,0.8,0.8,6.7,16.6,NA,128,105
Career,NA,,TOT,,48,NA,1472,7.9,16,0.436,4.6,12.6,0.366,7.3,14.6,0.456,2.4,2.9,0.781,0.5,2,2.6,8.2,1.4,0.5,2.2,2.6,18.9,NA,116,107
,NA,,ABA,,33,NA,1226,8.5,16.7,0.436,4.6,12.6,0.366,7.7,15,0.458,2.5,3,0.789,0.6,1.9,2.5,8.6,1.4,0.5,2.5,2.4,20.2,NA,117,107
,NA,,NBA,,15,NA,246,5.4,12.4,0.433,NA,NA,NA,5.4,12.4,0.433,1.7,2.8,0.6,0.4,2.4,2.8,5.9,1.5,0.7,0.9,3.5,12.4,NA,108,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,KEN,ABA,,33,NA,1226,8.5,16.7,0.436,4.6,12.6,0.366,7.7,15,0.458,2.5,3,0.789,0.6,1.9,2.5,8.6,1.4,0.5,2.5,2.4,20.2,NA,117,107
3 seasons,NA,SAS,NBA,,15,NA,246,5.4,12.4,0.433,NA,NA,NA,5.4,12.4,0.433,1.7,2.8,0.6,0.4,2.4,2.8,5.9,1.5,0.7,0.9,3.5,12.4,NA,108,107
