Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,KEN,ABA,PG,1,NA,29:00,8,18,0.444,0,1,0,2,2,1,1,3,3,NA,NA,1,1,18
1968-69,24,KEN,ABA,PG,1,NA,38:00,5,14,0.357,1,4,0.25,3,3,1,0,2,6,NA,NA,2,2,14
1969-70,25,KEN,ABA,PG,1,NA,26:00,7,16,0.438,1,6,0.167,2,3,0.667,NA,3,1,NA,NA,NA,2,17
1971-72,27,KEN,ABA,PG,1,NA,9:00,1,4,0.25,0,2,0,0,0,NA,0,1,3,NA,NA,1,0,2
1972-73,28,KEN,ABA,PG,1,NA,23:00,5,13,0.385,0,1,0,0,0,NA,0,1,0,0,0,1,3,10
1973-74,29,KEN,ABA,PG,1,NA,23:00,8,12,0.667,0,0,NA,0,0,NA,0,2,1,0,0,2,0,16
1974-75,30,KEN,ABA,PG,1,NA,27:00,5,8,0.625,1,2,0.5,0,0,NA,0,3,1,2,0,2,4,11
Career,NA,,ABA,,7,NA,175,39,85,0.459,3,16,0.188,7,8,0.875,1,15,15,2,0,9,12,88
