Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,29,KEN,ABA,PG,84,NA,2942,9.5,20.4,0.465,0.8,2,0.387,8.8,18.5,0.474,3.8,4.5,0.832,0.7,2.4,3.2,7.5,1.3,0.3,3.6,2.4,23.5,NA,106,104
1974-75,30,KEN,ABA,PG,83,NA,2879,9.7,19.4,0.5,0.6,1.6,0.396,9.1,17.9,0.51,2.6,3.2,0.809,0.7,2.8,3.4,7.3,1.5,0.9,2.4,2.3,22.7,NA,114,102
1975-76,31,KEN,ABA,PG,82,NA,2835,7.3,15.2,0.479,0.5,1.4,0.368,6.8,13.8,0.491,2,2.3,0.863,0.6,2,2.5,7.5,1,0.7,2.4,2.3,17.1,NA,111,108
1976-77,32,SAS,NBA,PG,80,NA,1634,6.1,13.3,0.46,NA,NA,NA,6.1,13.3,0.46,1.7,2.3,0.744,0.6,1.4,2,6.1,1.3,0.4,NA,2.4,13.9,NA,NA,107
1977-78,33,SAS,NBA,PG,82,NA,2037,7.3,14.3,0.509,NA,NA,NA,7.3,14.3,0.509,1.6,2.2,0.752,0.5,2.1,2.6,6.2,1.9,0.3,2.1,1.8,16.2,NA,108,105
1978-79,34,SAS,NBA,PG,70,NA,760,7,14.3,0.49,NA,NA,NA,7,14.3,0.49,1.7,2.2,0.744,0.9,2.7,3.6,7.1,2,0.5,2.2,2.4,15.7,NA,107,105
Career,NA,,TOT,,481,NA,13087,8.1,16.8,0.444,4.2,11.8,0.358,7.7,15.7,0.461,2.4,3,0.82,0.6,2.2,2.9,7,1.4,0.5,2.3,2.3,19,NA,110,105
,NA,,ABA,,249,NA,8656,8.8,18.4,0.439,4.2,11.8,0.358,8.2,16.7,0.457,2.8,3.4,0.826,0.7,2.4,3,7.4,1.3,0.6,2.8,2.3,21.1,NA,110,104
,NA,,NBA,,232,NA,4431,6.8,13.9,0.488,NA,NA,NA,6.8,13.9,0.488,1.7,2.2,0.748,0.6,2,2.6,6.3,1.7,0.4,1.3,2.2,15.3,NA,108,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,KEN,ABA,,249,NA,8656,8.8,18.4,0.439,4.2,11.8,0.358,8.2,16.7,0.457,2.8,3.4,0.826,0.7,2.4,3,7.4,1.3,0.6,2.8,2.3,21.1,NA,110,104
3 seasons,NA,SAS,NBA,,232,NA,4431,6.8,13.9,0.488,NA,NA,NA,6.8,13.9,0.488,1.7,2.2,0.748,0.6,2,2.6,6.3,1.7,0.4,1.3,2.2,15.3,NA,108,106
