Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,20,DET,NBA,C,80,48,27.8,3.8,6.9,0.551,0,0,0,3.8,6.9,0.552,0.551,1.8,2.9,0.622,3.1,4.4,7.5,1.3,1.2,0.6,1,2.5,9.4
2011-12,21,DET,NBA,C,66,66,31.5,6.2,11.8,0.521,0,0,0,6.2,11.8,0.522,0.521,3,4.1,0.739,3.6,6,9.7,2.3,1.3,0.7,2.4,2.7,15.4
2012-13,22,DET,NBA,C,81,81,33.2,6.3,13.1,0.486,0,0,0,6.3,13,0.488,0.486,3.3,4.8,0.689,2.9,6.7,9.6,3.5,1.3,0.7,2.9,2.3,16
2013-14,23,DET,NBA,PF,82,82,32.8,6.1,12.4,0.497,0,0,0,6.1,12.4,0.497,0.497,2.9,4.5,0.657,3.1,6.1,9.3,2.1,1.1,0.6,2,2.5,15.2
2014-15,24,DET,NBA,PF,69,57,31,6.1,12.4,0.496,0,0,NA,6.1,12.4,0.496,0.496,3.7,4.9,0.75,3.3,6.9,10.2,2.1,1.1,0.5,2.2,2.1,15.9
2015-16,25,MIL,NBA,C,79,67,29.3,6.2,11.9,0.522,0,0,0,6.2,11.9,0.522,0.522,2.9,3.9,0.74,2.8,6.1,8.8,2.3,0.9,0.8,1.6,2.1,15.3
2016-17,26,MIL,NBA,C,81,0,22.5,4.8,9,0.533,0,0,0,4.8,8.9,0.536,0.533,2.2,3,0.741,2.1,4.5,6.6,2.3,1.1,0.5,1.7,2.1,11.7
2017-18,27,TOT,NBA,C,51,14,20.4,4.3,7.6,0.565,0,0,NA,4.3,7.6,0.565,0.565,1.7,2.3,0.739,2.1,4.7,6.9,2.2,0.9,0.5,1.8,1.9,10.3
2017-18,27,MIL,NBA,C,5,0,15.8,3.2,6.6,0.485,0,0,NA,3.2,6.6,0.485,0.485,0.4,0.8,0.5,1.2,3.8,5,1,0,0,1.2,1.4,6.8
2017-18,27,PHO,NBA,C,20,14,23.3,4.9,7.8,0.626,0,0,NA,4.9,7.8,0.626,0.626,1.6,2.3,0.674,2.5,5.5,8,2.5,0.8,0.3,2,2,11.3
2017-18,27,BOS,NBA,C,26,0,19.1,4,7.6,0.53,0,0,NA,4,7.6,0.53,0.53,2.1,2.7,0.797,2,4.3,6.3,2.3,1.1,0.7,1.8,1.8,10.2
2018-19,28,TOT,NBA,C,43,2,11.2,2.1,4.4,0.487,0,0.1,0.2,2.1,4.3,0.495,0.489,1,1.7,0.625,1.6,2.4,4,0.6,0.3,0.2,0.7,1.5,5.3
2018-19,28,TOR,NBA,C,38,2,11.1,1.9,4.2,0.46,0,0.1,0,1.9,4.1,0.471,0.46,0.9,1.6,0.574,1.6,2.5,4.1,0.4,0.3,0.2,0.8,1.6,4.8
2018-19,28,BOS,NBA,C,2,0,2.5,1.5,2.5,0.6,0,0,NA,1.5,2.5,0.6,0.6,0,0,NA,1.5,0,1.5,0.5,0,0,0,0,3
2018-19,28,PHI,NBA,C,3,0,17.3,5,7.7,0.652,0.3,0.3,1,4.7,7.3,0.636,0.674,3.3,3.7,0.909,1.3,3,4.3,2.3,0.3,0,0.3,1.7,13.7
Career,NA,,NBA,,632,417,27.7,5.3,10.3,0.514,0,0,0.059,5.3,10.3,0.515,0.514,2.6,3.7,0.704,2.8,5.5,8.3,2.1,1.1,0.6,1.9,2.2,13.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,378,334,31.3,5.7,11.3,0.505,0,0,0,5.7,11.2,0.506,0.505,2.9,4.2,0.693,3.2,6,9.2,2.3,1.2,0.6,2.1,2.4,14.3
3 seasons,NA,MIL,NBA,,165,67,25.6,5.4,10.3,0.526,0,0,0,5.4,10.3,0.527,0.526,2.5,3.3,0.739,2.4,5.2,7.6,2.2,1,0.6,1.7,2,13.3
1 season,NA,TOR,NBA,,38,2,11.1,1.9,4.2,0.46,0,0.1,0,1.9,4.1,0.471,0.46,0.9,1.6,0.574,1.6,2.5,4.1,0.4,0.3,0.2,0.8,1.6,4.8
2 seasons,NA,BOS,NBA,,28,0,17.9,3.9,7.3,0.532,0,0,NA,3.9,7.3,0.532,0.532,2,2.5,0.797,2,4,6,2.1,1,0.6,1.7,1.7,9.7
1 season,NA,PHO,NBA,,20,14,23.3,4.9,7.8,0.626,0,0,NA,4.9,7.8,0.626,0.626,1.6,2.3,0.674,2.5,5.5,8,2.5,0.8,0.3,2,2,11.3
1 season,NA,PHI,NBA,,3,0,17.3,5,7.7,0.652,0.3,0.3,1,4.7,7.3,0.636,0.674,3.3,3.7,0.909,1.3,3,4.3,2.3,0.3,0,0.3,1.7,13.7
