Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2010-11,20,DET,NBA,C,80,48,2222,7.3,13.3,0.551,0,0,0,7.3,13.3,0.552,3.5,5.6,0.622,6,8.6,14.6,2.5,2.3,1.1,2,4.7,18.2,NA,120,109
2011-12,21,DET,NBA,C,66,66,2082,10.5,20.2,0.521,0,0,0,10.5,20.1,0.522,5.2,7,0.739,6.2,10.3,16.5,3.9,2.1,1.2,4.2,4.6,26.2,NA,110,102
2012-13,22,DET,NBA,C,81,81,2687,10.1,20.8,0.486,0,0.1,0,10.1,20.7,0.488,5.3,7.7,0.689,4.6,10.6,15.3,5.5,2.1,1.1,4.6,3.7,25.5,NA,104,105
2013-14,23,DET,NBA,PF,82,82,2690,9.5,19.1,0.497,0,0,0,9.5,19.1,0.497,4.5,6.9,0.657,4.8,9.5,14.3,3.2,1.7,0.9,3.1,3.9,23.5,NA,109,108
2014-15,24,DET,NBA,PF,69,57,2137,10.2,20.6,0.496,0,0,NA,10.2,20.6,0.496,6.1,8.1,0.75,5.5,11.5,17,3.4,1.9,0.8,3.6,3.6,26.6,NA,110,103
2015-16,25,MIL,NBA,C,79,67,2314,10.8,20.7,0.522,0,0,0,10.8,20.7,0.522,5,6.8,0.74,4.8,10.5,15.3,3.9,1.6,1.5,2.8,3.6,26.6,NA,113,106
2016-17,26,MIL,NBA,C,81,0,1823,10.8,20.2,0.533,0,0.1,0,10.8,20.1,0.536,4.9,6.7,0.741,4.7,10.2,14.8,5.2,2.6,1.1,3.9,4.7,26.5,NA,111,105
2017-18,27,TOT,NBA,C,51,14,1040,10.3,18.2,0.565,0,0,NA,10.3,18.2,0.565,4.1,5.6,0.739,5.1,11.4,16.5,5.4,2.1,1.1,4.4,4.5,24.7,NA,112,105
2017-18,27,MIL,NBA,C,5,0,79,10.1,20.8,0.485,0,0,NA,10.1,20.8,0.485,1.3,2.5,0.5,3.8,12,15.8,3.2,0,0,3.8,4.4,21.5,NA,94,112
2017-18,27,PHO,NBA,C,20,14,465,10,16,0.626,0,0,NA,10,16,0.626,3.2,4.7,0.674,5.1,11.3,16.5,5.1,1.6,0.6,4.1,4.1,23.2,NA,117,110
2017-18,27,BOS,NBA,C,26,0,496,10.6,20,0.53,0,0,NA,10.6,20,0.53,5.5,7,0.797,5.3,11.3,16.6,5.9,2.8,1.7,4.8,4.8,26.7,NA,111,98
2018-19,28,TOT,NBA,C,43,2,480,9.2,18.8,0.487,0.1,0.5,0.2,9.1,18.3,0.495,4.5,7.2,0.625,6.7,10.5,17.1,2.4,1.4,0.8,3.2,6.6,22.9,NA,107,106
2018-19,28,TOR,NBA,C,38,2,423,8.4,18.2,0.46,0,0.5,0,8.4,17.8,0.471,4,6.9,0.574,6.8,10.9,17.7,1.8,1.5,0.9,3.5,6.9,20.7,NA,101,105
2018-19,28,BOS,NBA,C,2,0,5,28.9,48.2,0.6,0,0,NA,28.9,48.2,0.6,0,0,NA,28.9,0,28.9,9.6,0,0,0,0,57.8,NA,142,118
2018-19,28,PHI,NBA,C,3,0,52,13.6,20.9,0.652,0.9,0.9,1,12.7,20,0.636,9.1,10,0.909,3.6,8.2,11.8,6.4,0.9,0,0.9,4.5,37.2,NA,154,112
Career,NA,,NBA,,632,417,17475,9.9,19.2,0.514,0,0.1,0.059,9.9,19.2,0.515,4.9,6.9,0.704,5.2,10.2,15.5,4,2,1.1,3.5,4.2,24.6,NA,110,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,378,334,11818,9.5,18.9,0.505,0,0,0,9.5,18.9,0.506,4.9,7.1,0.693,5.4,10.1,15.4,3.8,2,1,3.5,4.1,24,NA,109,106
3 seasons,NA,MIL,NBA,,165,67,4216,10.8,20.5,0.526,0,0.1,0,10.8,20.4,0.527,4.9,6.6,0.739,4.7,10.4,15.1,4.5,2,1.3,3.3,4.1,26.5,NA,112,106
1 season,NA,TOR,NBA,,38,2,423,8.4,18.2,0.46,0,0.5,0,8.4,17.8,0.471,4,6.9,0.574,6.8,10.9,17.7,1.8,1.5,0.9,3.5,6.9,20.7,NA,101,105
2 seasons,NA,BOS,NBA,,28,0,501,10.8,20.2,0.532,0,0,NA,10.8,20.2,0.532,5.5,6.9,0.797,5.6,11.2,16.8,6,2.8,1.7,4.8,4.8,27,NA,111,98
1 season,NA,PHO,NBA,,20,14,465,10,16,0.626,0,0,NA,10,16,0.626,3.2,4.7,0.674,5.1,11.3,16.5,5.1,1.6,0.6,4.1,4.1,23.2,NA,117,110
1 season,NA,PHI,NBA,,3,0,52,13.6,20.9,0.652,0.9,0.9,1,12.7,20,0.636,9.1,10,0.909,3.6,8.2,11.8,6.4,0.9,0,0.9,4.5,37.2,NA,154,112
