Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,WSB,NBA,PG,37,NA,137,6.3,17.1,0.369,3.2,4.7,0.667,2.1,3.9,6,3.7,4.2,0.5,8.9,15.8
1975-76,23,ATL,NBA,PG,13,NA,130,4.2,11.9,0.349,1.7,2.5,0.667,0.3,1.9,2.2,5.5,1.7,0.6,4.2,10
Career,NA,,NBA,,50,NA,267,5.3,14.6,0.361,2.4,3.6,0.667,1.2,3,4.2,4.6,3,0.5,6.6,12.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,WSB,NBA,,37,NA,137,6.3,17.1,0.369,3.2,4.7,0.667,2.1,3.9,6,3.7,4.2,0.5,8.9,15.8
1 season,NA,ATL,NBA,,13,NA,130,4.2,11.9,0.349,1.7,2.5,0.667,0.3,1.9,2.2,5.5,1.7,0.6,4.2,10
