,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1974-75,22,WSB,NBA,,2,,2,4,,,,,,,,5
1975-76,23,ATL,NBA,,4,,3,5,,,,,,,,10
Career,,,,,4,,3,5,,,,,,,,10
1 Season,,WSB,NBA,,2,,2,4,,,,,,,,5
1 Season,,ATL,NBA,,4,,3,5,,,,,,,,10
