Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Jack Garfinkel,,1.1,0.3,-0.5
Garrett Temple,77.3,1.2,0.4,-0.4
Mitchell Butler,70.9,1.1,0.3,-0.2
David Wingate,66.8,1.4,0.2,-0.5
Bernie Williams,64.6,1.1,0.1,-0.3
Tate George,59.9,1.1,0.4,-0.1
Scott Skiles,58.8,1.3,0.3,-0.2
Antoine Wright,58.5,1.2,0.8,-0.5
Kyle Weaver,57.6,1.2,0.3,0
Will Barton,53.7,1.3,0.6,-0.5
Nick Jones,51.7,1.3,0.2,-0.2
