,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,25,SAS,NBA,SG,33,207,.434,12.8,.880,.277,.108,.108,.386,.120,.466,.609,.667,.222,.375,.200,.588,.000,0,.000,.200,.500,0,0
2001-02,26,TOT,NBA,SG,32,299,.342,14.3,.908,.208,.050,.192,.458,.092,.367,.440,.333,.261,.382,.091,.550,.017,0,1.000,.182,.000,0,0
2001-02,26,NJN,NBA,SG,25,249,.319,13.2,.926,.245,.053,.213,.415,.074,.345,.435,.200,.250,.359,.000,.500,.021,0,,.143,.000,0,0
2001-02,26,TOR,NBA,SG,7,50,.423,18.2,.846,.077,.038,.115,.615,.154,.455,.500,1.000,.333,.438,.250,.700,.000,0,1.000,.250,.000,0,0
2003-04,28,ORL,NBA,SG,9,86,.321,16.5,.679,.179,.071,.143,.286,.321,.368,.400,.500,1.000,.000,.222,.143,.000,0,.500,.222,.000,0,0
Career,,,NBA,,74,592,.372,14.0,.870,.229,.074,.156,.411,.130,.403,.509,.529,.333,.347,.167,.531,.009,0,.400,.200,.167,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,SAS,NBA,,33,207,.434,12.8,.880,.277,.108,.108,.386,.120,.466,.609,.667,.222,.375,.200,.588,.000,0,.000,.200,.500,0,0
1 season,,NJN,NBA,,25,249,.319,13.2,.926,.245,.053,.213,.415,.074,.345,.435,.200,.250,.359,.000,.500,.021,0,,.143,.000,0,0
1 season,,ORL,NBA,,9,86,.321,16.5,.679,.179,.071,.143,.286,.321,.368,.400,.500,1.000,.000,.222,.143,.000,0,.500,.222,.000,0,0
1 season,,TOR,NBA,,7,50,.423,18.2,.846,.077,.038,.115,.615,.154,.455,.500,1.000,.333,.438,.250,.700,.000,0,1.000,.250,.000,0,0
