Season,Team,Lg,Salary
1999-00,San Antonio Spurs,NBA,"$301,875"
2000-01,San Antonio Spurs,NBA,"$423,500"
2001-02,New Jersey Nets,NBA,"$540,850"
2003-04,Orlando Magic,NBA,"$32,375"
Career,(may be incomplete),,"$1,298,600"
