,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,MEM,NBA,C,68,883,,,,,100%,-3.6,-2.5,7,15,94,10,37,6,24,7,16
2010-11,23,TOT,NBA,C,47,373,,,,,100%,-14.3,-17.5,3,5,48,3,11,4,10,1,8
2010-11,23,MEM,NBA,C,45,369,,,,,100%,-13.8,-17.9,3,5,45,3,11,4,10,1,8
2010-11,23,HOU,NBA,C,2,4,,,,,100%,-55.6,-57.8,0,0,3,0,0,0,0,0,0
2011-12,24,TOT,NBA,C,20,139,,,,,100%,-34.8,-35.1,1,5,7,1,6,1,0,0,1
2011-12,24,HOU,NBA,C,5,23,,,,,100%,-38.6,-39.2,0,0,3,0,0,0,0,0,0
2011-12,24,POR,NBA,C,15,116,,,,,100%,-34.0,-34.1,1,5,4,1,6,1,0,0,1
2012-13,25,OKC,NBA,C,66,770,,,,,100%,+10.8,+1.3,8,14,62,11,25,5,25,6,14
2013-14,26,OKC,NBA,C,23,192,,,,,100%,+2.4,-4.6,2,5,14,7,3,1,2,1,1
Career,,,NBA,,224,2357,,,,,100%,-2.0,-5.7,21,44,225,32,82,17,61,15,40
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MEM,NBA,,113,1252,,,,,100%,-6.6,-7.1,10,20,139,13,48,10,34,8,24
2 seasons,,OKC,NBA,,89,962,,,,,100%,+9.1,+0.1,10,19,76,18,28,6,27,7,15
1 season,,POR,NBA,,15,116,,,,,100%,-34.0,-34.1,1,5,4,1,6,1,0,0,1
2 seasons,,HOU,NBA,,7,27,,,,,100%,-41.1,-42.0,0,0,6,0,0,0,0,0,0
