Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,25,OKC,NBA,C,4,0,26,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,5,6,0,1,0,2,7,2
2013-14,26,OKC,NBA,C,2,0,7,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,4,0
Career,NA,,NBA,,6,0,33,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,5,6,0,1,0,2,11,2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,OKC,NBA,,6,0,33,1,2,0.5,0,0,NA,1,2,0.5,0.5,0,0,NA,1,5,6,0,1,0,2,11,2
