,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,NYA,ABA,,1,,0,,,,3,4,,,,,,,,,5,
1975-76,23,NYA,ABA,,8,,1,,,,9,9,,,,,,,,,25,
1978-79,26,TOT,NBA,,3,8,,,,,2,4,,,6,6,,1,,4,6,
1978-79,26,PHI,NBA,,3,8,,,,,2,4,,,6,6,,1,,4,6,
Career,,,TOT,,8,,,,,,9,9,,,,,,,,,25,
,,,NBA,,3,8,,,,,2,4,,,6,6,,1,,4,6,
,,,ABA,,8,,1,,,,9,9,,,,,,,,,25,
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,NYA,ABA,,8,,1,,,,9,9,,,,,,,,,25,
1 Season,,PHI,NBA,,3,8,,,,,2,4,,,6,6,,1,,4,6,
