,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1970-71,18,UMASS,19,,144,228,,,82,110,,248,,,,,,370,.632,,.745,,19.5,13.1,
1971-72,19,UMASS,26,799,122,239,,,102,140,,226,,,,,,346,.510,,.729,30.7,13.3,8.7,
1972-73,20,UMASS,27,900,161,305,,,79,105,,238,,,,,,401,.528,,.752,33.3,14.9,8.8,
1973-74,21,UMASS,26,917,196,316,,,96,124,,285,,,,,,488,.620,,.774,35.3,18.8,11.0,
Career,,,79,2616,479,860,,,277,369,,749,,,,,,1235,.557,,.751,33.1,15.6,9.5,
