Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1970-71,22,POR,NBA,SG,82,3032,17.2,0.499,0.339,NA,NA,4,18.8,NA,NA,NA,4.1,2.1,6.2,0.099,NA,NA,NA,NA,NA
1971-72,23,POR,NBA,SG,60,2155,13,0.461,0.23,NA,NA,2.9,17.5,NA,NA,NA,-0.2,0.4,0.1,0.003,NA,NA,NA,NA,NA
1972-73,24,POR,NBA,SG,79,3134,17.1,0.5,0.213,NA,NA,4.2,17.4,NA,NA,NA,4.5,0.8,5.3,0.081,NA,NA,NA,NA,NA
1973-74,25,POR,NBA,PG,73,2800,17.4,0.525,0.222,2.3,5.3,3.8,17.5,1.3,0.3,NA,5.8,-0.4,5.4,0.093,NA,1.7,-2.4,-0.7,0.9
1974-75,26,POR,NBA,PG,80,3109,14.1,0.503,0.236,1.3,5.5,3.5,20.5,1.2,0.2,NA,3.2,1.3,4.5,0.069,NA,-0.2,-1.7,-1.9,0.1
1975-76,27,POR,NBA,SG,72,2557,15.2,0.515,0.284,1.6,5.1,3.4,19.7,1.4,0.1,NA,3.1,1.4,4.6,0.086,NA,0,-1.4,-1.5,0.3
Career,NA,,NBA,,446,16787,15.8,0.502,0.255,1.7,5.3,3.7,18.6,1.3,0.2,NA,20.6,5.6,26.1,0.075,NA,0.5,-1.9,-1.4,1.3
