Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,25,POR,NBA,PG,73,NA,2800,11.7,24.3,0.481,4.6,5.4,0.853,1,2.3,3.3,5,1.3,0.2,3.1,28,NA,NA,107
1974-75,26,POR,NBA,PG,80,NA,3109,8.9,19.5,0.456,3.8,4.6,0.839,0.6,2.5,3.1,6.3,1.2,0.2,3.2,21.6,NA,NA,102
1975-76,27,POR,NBA,SG,72,NA,2557,9.5,20.5,0.461,4.8,5.8,0.829,0.7,2.3,2.9,5.8,1.4,0.1,3.4,23.8,NA,NA,102
Career,NA,,NBA,,225,NA,8466,10,21.4,0.467,4.4,5.2,0.841,0.7,2.4,3.1,5.7,1.3,0.2,3.2,24.4,NA,NA,104
