,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1970-71,22,POR,NBA,,18,32,18,21,,,8,11,,,6,46
1971-72,23,POR,NBA,,16,,9,11,,,,,,,,39
1972-73,24,POR,NBA,,20,37,15,20,,,9,10,,,6,51
1973-74,25,POR,NBA,,20,35,13,14,4,5,7,12,6,2,6,43
1974-75,26,POR,NBA,,14,29,12,15,3,9,9,14,4,3,6,37
1975-76,27,POR,NBA,,15,27,11,13,3,7,7,10,4,1,5,34
Career,,,,,20,,18,21,,,,,,,,51
