,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,21,PHO,NBA,C,6,104,,,,,100%,-0.4,-7.2,1,1,7,0,2,0,0,1,7
2013-14,25,POR,NBA,C,11,367,,,,,100%,-10.2,-10.2,2,5,19,3,17,0,22,6,8
2014-15,26,POR,NBA,C,5,117,,,,22%,78%,-21.2,-20.9,2,1,5,1,4,0,8,0,1
2016-17,28,CHI,NBA,C,6,162,,,,,100%,-9.3,-3.7,3,0,5,4,3,0,13,0,1
Career,,,NBA,,28,750,,,,3%,97%,-10.3,-10.0,8,7,36,8,26,0,43,7,17
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,16,484,,,,5%,95%,-12.9,-12.8,4,6,24,4,21,0,30,6,9
1 season,,CHI,NBA,,6,162,,,,,100%,-9.3,-3.7,3,0,5,4,3,0,13,0,1
1 season,,PHO,NBA,,6,104,,,,,100%,-0.4,-7.2,1,1,7,0,2,0,0,1,7
