Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,24,MMF,ABA,C,12,221,15.7,0.508,0.016,0.295,NA,NA,18.7,3.6,15.9,13.3,NA,0.1,0.2,0.4,0.082
Career,NA,,ABA,,12,221,15.7,0.508,0.016,0.295,NA,NA,18.7,3.6,15.9,13.3,NA,0.1,0.2,0.4,0.082
