Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,24,MMF,ABA,C,12,NA,221,30,61,0.492,0,1,0,30,60,0.5,0.492,10,18,0.556,44,47,91,6,13,23,70
Career,NA,,ABA,,12,NA,221,30,61,0.492,0,1,0,30,60,0.5,0.492,10,18,0.556,44,47,91,6,13,23,70
