Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,BOS,NBA,SF,7,NA,22,4,7.7,0.519,2.7,3.7,0.731,5,2.3,3.9,10.7
1956-57,25,BOS,NBA,SG,10,NA,22.9,3.8,8.2,0.463,4.6,5.9,0.78,4.3,1.7,3.6,12.2
1957-58,26,BOS,NBA,SG,11,NA,32,6.7,15.8,0.425,4.9,5.4,0.915,8.2,1.5,4.5,18.4
1958-59,27,BOS,NBA,SG,11,NA,27.5,8.6,17.5,0.495,5.9,7.4,0.802,6.2,1.8,4.7,23.2
1959-60,28,BOS,NBA,SG,13,NA,35.3,6.2,15.1,0.413,4.2,4.8,0.873,7.7,2.1,3.9,16.7
1960-61,29,BOS,NBA,SG,10,NA,30,5.5,13.6,0.404,6.1,7.5,0.813,6.4,2.3,4,17.1
1961-62,30,BOS,NBA,SG,13,NA,16.2,3,8,0.375,3.2,3.5,0.911,2.9,0.8,2.9,9.2
1962-63,31,BOS,NBA,SG,13,NA,19.3,2.8,8,0.356,2.6,3.6,0.723,2.7,0.9,3.3,8.3
1963-64,32,BOS,NBA,SG,10,NA,13.8,2.2,6.3,0.349,1.8,2.1,0.857,2.1,1,2.5,6.2
Career,NA,,NBA,,98,NA,24.4,4.8,11.3,0.424,4,4.9,0.826,5,1.5,3.7,13.6
