Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,BOS,NBA,SF,64,,27.4,3.7,9.3,.399,3.8,5.0,.755,6.3,2.9,3.9,11.2
1955-56,24,Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army),Did Not Play (military service—U.S. Army)
1956-57,25,BOS,NBA,SG,35,,23.1,3.9,10.0,.393,4.1,5.2,.791,5.1,1.9,3.2,11.9
1957-58,26,BOS,NBA,SG,69,,29.7,5.5,13.0,.419,5.6,6.8,.811,7.3,2.4,3.6,16.5
1958-59,27,BOS,NBA,SG,72,,28.0,5.3,14.1,.378,4.7,6.1,.782,6.8,2.0,3.7,15.4
1959-60,28,BOS,NBA,SG,73,,27.5,5.8,14.5,.397,3.7,4.8,.787,6.9,1.9,3.4,15.3
1960-61,29,BOS,NBA,SG,79,,25.6,5.7,13.9,.407,3.7,4.5,.833,5.5,1.8,3.6,15.1
1961-62,30,BOS,NBA,SG,79,,24.2,5.5,12.9,.428,4.2,5.1,.825,4.9,1.4,3.1,15.3
1962-63,31,BOS,NBA,SG,77,,20.0,3.7,9.6,.382,3.5,4.3,.816,3.7,1.2,3.4,10.9
1963-64,32,BOS,NBA,SG,75,,16.4,3.0,8.1,.374,2.6,3.1,.841,3.0,1.1,3.3,8.6
Career,NA,,NBA,,623,,24.6,4.7,11.8,.399,4.0,4.9,.804,5.5,1.8,3.5,13.4
