Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,23,BOS,NBA,SF,7,NA,154,28,54,0.519,19,26,0.731,35,16,27,75
1956-57,25,BOS,NBA,SG,10,NA,229,38,82,0.463,46,59,0.78,43,17,36,122
1957-58,26,BOS,NBA,SG,11,NA,352,74,174,0.425,54,59,0.915,90,16,50,202
1958-59,27,BOS,NBA,SG,11,NA,303,95,192,0.495,65,81,0.802,68,20,52,255
1959-60,28,BOS,NBA,SG,13,NA,459,81,196,0.413,55,63,0.873,100,27,51,217
1960-61,29,BOS,NBA,SG,10,NA,300,55,136,0.404,61,75,0.813,64,23,40,171
1961-62,30,BOS,NBA,SG,13,NA,210,39,104,0.375,41,45,0.911,38,10,38,119
1962-63,31,BOS,NBA,SG,13,NA,251,37,104,0.356,34,47,0.723,35,12,43,108
1963-64,32,BOS,NBA,SG,10,NA,138,22,63,0.349,18,21,0.857,21,10,25,62
Career,NA,,NBA,,98,NA,2396,469,1105,0.424,393,476,0.826,494,151,362,1331
