Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2018-19,23,DEN,NBA,C,1,0,13:11,3,4,0.75,0,0,NA,0,0,NA,3,9,0,0,0,1,1,6
2019-20,24,DEN,NBA,C,1,0,11:58,2,4,0.5,1,3,0.333,0,0,NA,0,2,1,1,0,0,1,5
Career,NA,,NBA,,2,0,25,5,8,0.625,1,3,0.333,0,0,NA,3,11,1,1,0,1,2,11
