,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,22,VIR,ABA,,11,,1,,,,7,7,,,,,,,,,23
1976-77,24,IND,NBA,,2,,,,,,1,2,,,2,2,,,,,5
Career,,,TOT,,11,,,,,,7,7,,,,,,,,,23
,,,NBA,,2,,,,,,1,2,,,2,2,,,,,5
,,,ABA,,11,,1,,,,7,7,,,,,,,,,23
,,,,,,,,,,,,,,,,,,,,,
1 Season,,VIR,ABA,,11,,1,,,,7,7,,,,,,,,,23
1 Season,,IND,NBA,,2,,,,,,1,2,,,2,2,,,,,5
