,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1986-87,19,PENNST,27,292,13,46,3,12,35,41,,32,30,6,0,24,31,64,.283,.250,.854,10.8,2.4,1.2,1.1
1987-88,20,PENNST,26,272,26,55,14,29,17,19,,15,31,7,0,13,20,83,.473,.483,.895,10.5,3.2,0.6,1.2
1989-90,22,STFRANPA,27,982,180,326,79,153,135,155,,67,130,27,0,59,52,574,.552,.516,.871,36.4,21.3,2.5,4.8
1990-91,23,STFRANPA,32,1169,227,419,103,195,215,243,,97,127,30,1,79,58,772,.542,.528,.885,36.5,24.1,3.0,4.0
Career,,,112,2715,446,846,199,389,402,458,,211,318,70,1,175,161,1493,.527,.512,.878,24.2,13.3,1.9,2.8
