Season,Team,Lg,Salary
1991-92,Dallas Mavericks,NBA,"$185,000"
1992-93,Dallas Mavericks,NBA,"$241,000"
1994-95,Orlando Magic,NBA,"$97,500"
Career,(may be incomplete),,"$523,500"
