Season,Team,Lg,Salary
1995-96,Detroit Pistons,NBA,"$200,000"
1996-97,Golden State Warriors,NBA,"$247,500"
1999-00,Minnesota Timberwolves,NBA,"$97,412"
Career,(may be incomplete),,"$544,912"
