Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Tom Ingelsby,,0.7,0.1,0
Othyus Jeffers,91.1,0.7,0.1,0.1
Joe Harris,77.1,0.8,0.2,0
Clay Johnson,76.5,0.6,0.1,0
Carl Thomas,76.5,0.7,0,0
Kevin Williams,74.2,0.6,0.1,0.1
Terry Duerod,73.5,0.7,0.2,0.2
Phil Pressey,73.5,0.8,0.1,-0.1
Sam Jacobson,70.9,0.9,0.2,0
Gus Bailey,70.5,0.5,0.2,0
DeAndre Liggins,68.3,0.6,0,0
