,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,23,CHA,NBA,SF,36,564,,20%,54%,25%,,+0.1,+5.2,16,8,17,4,20,1,72,4,18
2006-07,24,CHA,NBA,SG,17,256,,48%,48%,4%,,-3.0,+0.9,9,7,17,3,11,3,47,5,5
2011-12,29,TOR,NBA,SF,17,461,,24%,76%,,,-2.0,+2.0,8,8,18,3,13,3,56,3,7
2012-13,30,TOR,NBA,SF,65,1495,,9%,80%,11%,,-3.5,-3.1,38,19,52,10,51,9,231,13,30
2013-14,31,BRK,NBA,SF,78,1773,,26%,73%,1%,,0.0,+1.3,34,14,64,7,50,25,191,12,24
2014-15,32,BRK,NBA,SG,74,1744,,75%,25%,,,-1.6,+2.8,31,15,60,5,38,19,193,8,29
2015-16,33,WAS,NBA,SG,13,192,12%,33%,55%,,,+6.6,+7.4,0,2,12,0,7,0,31,3,3
2016-17,34,LAC,NBA,SF,30,308,,6%,86%,8%,,-10.7,-16.1,3,2,14,0,7,1,23,2,0
Career,,,NBA,,330,6793,,34%,60%,5%,,-1.7,+0.4,139,75,254,32,197,61,844,50,116
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BRK,NBA,,152,3517,,50%,49%,,,-0.8,+2.0,65,29,124,12,88,44,384,20,53
2 seasons,,TOR,NBA,,82,1956,,13%,79%,9%,,-3.2,-1.9,46,27,70,13,64,12,287,16,37
2 seasons,,CHA,NBA,,53,820,,29%,52%,18%,,-0.9,+3.8,25,15,34,7,31,4,119,9,23
1 season,,LAC,NBA,,30,308,,6%,86%,8%,,-10.7,-16.1,3,2,14,0,7,1,23,2,0
1 season,,WAS,NBA,,13,192,12%,33%,55%,,,+6.6,+7.4,0,2,12,0,7,0,31,3,3
