,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,19,MICHIGANST,31,759,67,149,2,5,67,87,,130,51,18,3,,,203,.450,.400,.770,24.5,6.5,4.2,1.6
2002-03,20,MICHIGANST,32,883,90,179,4,13,128,152,,117,104,22,8,,,312,.503,.308,.842,27.6,9.8,3.7,3.3
2003-04,21,MICHIGANST,30,861,78,167,17,48,70,87,,93,96,29,5,,,243,.467,.354,.805,28.7,8.1,3.1,3.2
2004-05,22,MICHIGANST,33,877,149,268,25,65,114,130,,184,56,32,7,,,437,.556,.385,.877,26.6,13.2,5.6,1.7
Career,,,126,3380,384,763,48,131,379,456,,524,307,101,23,,,1195,.503,.366,.831,26.8,9.5,4.2,2.4
