Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,22,MEM,NBA,SF,8,0,102,5.9,13.3,0.44,3.2,9.6,0.333,2.7,3.7,0.714,0.5,1.1,0.5,2.7,3.2,5.9,1.1,2.1,0,1.6,2.7,15.4,NA,111,104
2013-14,23,BOS,NBA,SF,40,0,789,5.5,14,0.397,2.8,8.3,0.339,2.7,5.7,0.483,2.4,2.8,0.86,2,4.3,6.3,2,1.8,0.3,1.4,4.1,16.3,NA,111,109
2014-15,24,TOT,NBA,SF,29,2,526,6.1,15.1,0.403,2.7,9.3,0.295,3.3,5.8,0.576,1.4,1.6,0.875,0.8,4.6,5.4,1.5,2.5,0.7,1.5,4.3,16.3,NA,102,105
2014-15,24,PHI,NBA,SF,9,2,187,5.1,16.1,0.317,2.7,10.5,0.256,2.4,5.6,0.429,1.6,2.1,0.75,0.8,6.2,7,0.8,2.4,1.3,2.4,5.1,14.5,NA,81,104
2014-15,24,UTA,NBA,SF,12,0,211,7.8,16.1,0.484,3.3,9.6,0.342,4.5,6.5,0.692,1.5,1.5,1,0.8,3.8,4.5,1.8,3,0,1.5,4.5,20.4,NA,119,106
2014-15,24,MIL,NBA,SF,8,0,128,4.8,12,0.4,2,7.2,0.278,2.8,4.8,0.583,0.8,0.8,1,0.8,3.6,4.4,2,2,0.8,0,2.8,12.4,NA,113,105
2015-16,25,UTA,NBA,SF,70,2,857,4.4,11.9,0.371,1.7,6.1,0.273,2.8,5.8,0.474,2.1,2.6,0.81,1.7,6.5,8.1,2.8,2,1.2,2.5,6.2,12.6,NA,96,104
Career,NA,,NBA,,147,4,2274,5.3,13.4,0.392,2.4,7.8,0.307,2.9,5.7,0.508,2,2.4,0.835,1.6,5.1,6.8,2.1,2,0.7,1.8,4.9,14.9,NA,103,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,UTA,NBA,,82,2,1068,5.1,12.8,0.399,2,6.8,0.292,3.1,6,0.521,2,2.4,0.833,1.5,5.9,7.4,2.6,2.2,1,2.3,5.8,14.1,NA,101,104
1 season,NA,BOS,NBA,,40,0,789,5.5,14,0.397,2.8,8.3,0.339,2.7,5.7,0.483,2.4,2.8,0.86,2,4.3,6.3,2,1.8,0.3,1.4,4.1,16.3,NA,111,109
1 season,NA,PHI,NBA,,9,2,187,5.1,16.1,0.317,2.7,10.5,0.256,2.4,5.6,0.429,1.6,2.1,0.75,0.8,6.2,7,0.8,2.4,1.3,2.4,5.1,14.5,NA,81,104
1 season,NA,MEM,NBA,,8,0,102,5.9,13.3,0.44,3.2,9.6,0.333,2.7,3.7,0.714,0.5,1.1,0.5,2.7,3.2,5.9,1.1,2.1,0,1.6,2.7,15.4,NA,111,104
1 season,NA,MIL,NBA,,8,0,128,4.8,12,0.4,2,7.2,0.278,2.8,4.8,0.583,0.8,0.8,1,0.8,3.6,4.4,2,2,0.8,0,2.8,12.4,NA,113,105
