,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,20,BOS,NBA,PF,45,892,.493,7.7,.978,.453,.236,.067,.222,.022,.500,.667,.302,.533,.360,.200,.555,.040,9,1.000,.400,.000,1,0
2013-14,21,BOS,NBA,PF,74,2041,.427,11.4,.769,.310,.245,.099,.115,.231,.475,.599,.377,.348,.456,.269,.473,.024,19,1.000,.096,.300,3,0
2014-15,22,BOS,NBA,PF,58,1566,.439,12.4,.740,.268,.222,.109,.140,.260,.494,.626,.420,.351,.475,.283,.521,.017,12,.981,.054,.400,1,0
2015-16,23,BOS,NBA,PF,81,1915,.435,11.3,.872,.292,.202,.092,.287,.128,.458,.591,.399,.351,.398,.282,.609,.009,7,1.000,.019,.500,2,0
2016-17,24,TOR,NBA,PF,11,118,.313,15.3,.625,.250,.146,.083,.146,.375,.400,.583,.143,.500,.286,.167,.833,.000,0,.667,.056,1.000,0,0
Career,,,NBA,,269,6532,.436,11.4,.807,.305,.223,.096,.182,.193,.476,.611,.385,.363,.420,.272,.540,.019,47,.986,.068,.343,7,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,BOS,NBA,,258,6414,.439,11.3,.810,.306,.225,.097,.183,.190,.477,.612,.388,.361,.422,.276,.537,.019,47,.993,.068,.324,7,0
1 season,,TOR,NBA,,11,118,.313,15.3,.625,.250,.146,.083,.146,.375,.400,.583,.143,.500,.286,.167,.833,.000,0,.667,.056,1.000,0,0
