,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2008-09,23,DAL,NBA,SG,6,26,,46%,54%,,,-19.0,-19.1,2,0,2,0,2,0,0,0,0
2012-13,27,IND,NBA,SF,9,105,,53%,44%,3%,,-13.4,-15.7,4,1,6,0,1,1,6,0,1
2015-16,30,MIA,NBA,SG,12,110,,33%,66%,1%,,+15.5,+12.9,0,1,6,1,1,2,2,1,1
2016-17,31,BOS,NBA,SF,13,192,,13%,87%,1%,,-4.8,-2.6,5,1,13,0,3,0,24,2,3
2017-18,32,HOU,NBA,SG,17,272,4%,15%,79%,2%,,-6.0,-11.7,3,3,12,3,2,0,2,1,2
2018-19,33,HOU,NBA,SG,11,97,,1%,62%,38%,,-7.0,-12.9,0,2,10,0,1,0,3,0,2
Career,,,NBA,,68,802,1%,21%,72%,6%,,-4.3,-7.0,14,8,49,4,10,3,37,4,9
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,28,369,3%,11%,74%,12%,,-6.3,-12.0,3,5,22,3,3,0,5,1,4
1 season,,BOS,NBA,,13,192,,13%,87%,1%,,-4.8,-2.6,5,1,13,0,3,0,24,2,3
1 season,,MIA,NBA,,12,110,,33%,66%,1%,,+15.5,+12.9,0,1,6,1,1,2,2,1,1
1 season,,IND,NBA,,9,105,,53%,44%,3%,,-13.4,-15.7,4,1,6,0,1,1,6,0,1
1 season,,DAL,NBA,,6,26,,46%,54%,,,-19.0,-19.1,2,0,2,0,2,0,0,0,0
