Season,Team,Lg,Salary
2011-12,Cleveland Cavaliers,NBA,"$3,726,600"
2012-13,Cleveland Cavaliers,NBA,"$4,006,080"
2013-14,Cleveland Cavaliers,NBA,"$4,062,000"
2014-15,Cleveland Cavaliers,NBA,"$5,138,430"
2015-16,Cleveland Cavaliers,NBA,"$14,260,870"
2016-17,Cleveland Cavaliers,NBA,"$15,330,435"
2017-18,Cleveland Cavaliers,NBA,"$16,400,000"
2018-19,Cleveland Cavaliers,NBA,"$17,469,565"
Career,(may be incomplete),,"$80,393,980"
