,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,20,CLE,NBA,PF,60,1424,,,,36%,64%,-11.2,-6.6,11,32,59,21,93,4,60,16,70
2012-13,21,CLE,NBA,PF,82,2564,,,,84%,16%,-4.7,+1.4,28,36,110,29,135,4,255,27,123
2013-14,22,CLE,NBA,PF,82,2594,,,12%,84%,4%,-4.9,-4.0,23,29,61,28,139,1,170,24,101
2014-15,23,CLE,NBA,PF,82,2194,,,,70%,30%,+5.7,+2.5,16,17,73,25,98,5,105,18,51
2015-16,24,CLE,NBA,PF,82,2269,,,,77%,23%,+8.7,+5.1,9,22,96,17,94,3,165,26,39
2016-17,25,CLE,NBA,C,78,2336,,,,15%,85%,+3.7,+1.1,14,18,75,21,86,3,193,15,45
2017-18,26,CLE,NBA,C,53,1072,,,,27%,73%,-4.5,-7.5,5,13,50,14,34,2,77,11,20
2018-19,27,CLE,NBA,C,43,1198,,,,3%,97%,-12.3,-3.2,19,21,34,12,42,2,203,7,36
2019-20,28,CLE,NBA,C,57,1721,,,,1%,99%,-9.9,-4.1,26,31,61,22,67,4,290,14,65
Career,,,NBA,,619,17372,,,2%,51%,48%,-2.1,-0.9,151,219,619,189,788,28,1518,158,550
