Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,TOT,ABA,C,42,NA,353,5.9,14.8,0.4,0,0.1,0,5.9,14.7,0.403,2.2,4.7,0.478,4.6,8.2,12.7,1.3,2.3,5.7,14.1
1968-69,22,MNP,ABA,C,2,NA,11,3.3,6.5,0.5,0,0,NA,3.3,6.5,0.5,6.5,9.8,0.667,0,3.3,3.3,0,0,9.8,13.1
1968-69,22,HSM,ABA,C,40,NA,342,6,15.1,0.399,0,0.1,0,6,14.9,0.401,2.1,4.5,0.465,4.7,8.3,13.1,1.4,2.4,5.6,14.1
Career,NA,,ABA,,42,NA,353,5.9,14.8,0.4,0,0.1,0,5.9,14.7,0.403,2.2,4.7,0.478,4.6,8.2,12.7,1.3,2.3,5.7,14.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HSM,ABA,,40,NA,342,6,15.1,0.399,0,0.1,0,6,14.9,0.401,2.1,4.5,0.465,4.7,8.3,13.1,1.4,2.4,5.6,14.1
1 season,NA,MNP,ABA,,2,NA,11,3.3,6.5,0.5,0,0,NA,3.3,6.5,0.5,6.5,9.8,0.667,0,3.3,3.3,0,0,9.8,13.1
