,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,22,TOT,ABA,,9,,0,,,,4,8,,,,,,,20
1968-69,22,MNP,ABA,,1,,0,,,,2,3,,,,,,,4
1968-69,22,HSM,ABA,,9,,0,,,,4,8,,,,,,,20
Career,,,,,9,,0,,,,4,8,,,,,,,20
1 Season,,HSM,ABA,,9,,0,,,,4,8,,,,,,,20
1 Season,,MNP,ABA,,1,,0,,,,2,3,,,,,,,4
