,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,27,IND,NBA,PG,24,263,100%,,,,,-8.5,-9.0,12,7,8,0,13,0,115,1,12
Career,,,NBA,,24,263,100%,,,,,-8.5,-9.0,12,7,8,0,13,0,115,1,12
,,,,,,,,,,,,,,,,,,,,,,
1 season,,IND,NBA,,24,263,100%,,,,,-8.5,-9.0,12,7,8,0,13,0,115,1,12
