Season,Team,Lg,Salary
1995-96,Sacramento Kings,NBA,"$210,000"
1996-97,Sacramento Kings,NBA,"$247,500"
1997-98,Boston Celtics,NBA,"$400,000"
2000-01,Indiana Pacers,NBA,"$523,500"
Career,(may be incomplete),,"$1,381,000"
