Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,24,SAA,ABA,SF,76,NA,1440,6.8,12.4,0.551,0,0,NA,6.8,12.4,0.551,2.1,3.1,0.69,4.2,9.3,13.6,2.9,2.1,0.5,2.8,8.4,15.7,NA,110,98
1974-75,25,SSL,ABA,SF,74,NA,1532,8.3,15.9,0.524,0,0,1,8.3,15.9,0.523,3.8,5.3,0.725,5.1,6,11.1,1.8,1.9,0.3,2.7,5.6,20.5,NA,114,107
1975-76,26,UTS,ABA,SF,16,NA,271,6.5,11.8,0.551,0,0,NA,6.5,11.8,0.551,4.1,6.3,0.649,5.1,8.5,13.7,1.9,1.7,0.3,2.1,7.4,17.1,NA,121,108
1976-77,27,HOU,NBA,SF,32,NA,277,5.3,9.9,0.534,NA,NA,NA,5.3,9.9,0.534,0.5,1.4,0.375,2.4,6.3,8.7,1,1.2,0.9,NA,7.7,11.1,NA,NA,103
Career,NA,,TOT,,198,NA,3520,7.4,13.7,0.548,0,0,1,7.3,13.7,0.548,2.9,4.2,0.67,4.5,7.5,12.1,2.2,1.9,0.4,2.5,7,17.7,NA,113,103
,NA,,ABA,,166,NA,3243,7.5,14.1,0.549,0,0,1,7.5,14,0.548,3.1,4.4,0.673,4.7,7.6,12.3,2.2,2,0.4,2.7,7,18.2,NA,113,103
,NA,,NBA,,32,NA,277,5.3,9.9,0.534,NA,NA,NA,5.3,9.9,0.534,0.5,1.4,0.375,2.4,6.3,8.7,1,1.2,0.9,NA,7.7,11.1,NA,NA,103
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"DLC,SAA",ABA,,76,NA,1440,6.8,12.4,0.558,0,0,NA,6.8,12.4,0.558,2.1,3.1,0.655,4.2,9.3,13.6,2.9,2.1,0.5,2.8,8.4,15.7,NA,110,98
1 season,NA,SSL,ABA,,74,NA,1532,8.3,15.9,0.524,0,0,1,8.3,15.9,0.523,3.8,5.3,0.725,5.1,6,11.1,1.8,1.9,0.3,2.7,5.6,20.5,NA,114,107
1 season,NA,HOU,NBA,,32,NA,277,5.3,9.9,0.534,NA,NA,NA,5.3,9.9,0.534,0.5,1.4,0.375,2.4,6.3,8.7,1,1.2,0.9,NA,7.7,11.1,NA,NA,103
1 season,NA,UTS,ABA,,16,NA,271,6.5,11.8,0.551,0,0,NA,6.5,11.8,0.551,4.1,6.3,0.649,5.1,8.5,13.7,1.9,1.7,0.3,2.1,7.4,17.1,NA,121,108
