,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2003-04,25,MIL,NBA,C,1,9,.500,6.3,1.000,.500,.250,.000,.250,.000,.500,1.000,.000,,.000,,1.000,.250,1,,,,0,0
2005-06,27,MIL,NBA,C,4,16,.889,3.4,1.000,.667,.111,.222,.000,.000,.889,.833,1.000,1.000,,,.750,.222,2,,,,0,0
2009-10,31,MIL,NBA,C,7,76,.529,5.7,1.000,.529,.176,.118,.176,.000,.529,.667,.000,.000,1.000,,.778,.118,2,,,,0,0
Career,,,NBA,,12,101,.633,5.1,1.000,.567,.167,.133,.133,.000,.633,.765,.200,.500,.750,,.789,.167,5,,,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIL,NBA,,12,101,.633,5.1,1.000,.567,.167,.133,.133,.000,.633,.765,.200,.500,.750,,.789,.167,5,,,,0,0
