,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,22,NYK,NBA,SF,68,1064,,11%,64%,25%,1%,+1.9,+7.4,20,9,69,7,41,7,106,8,18
2007-08,23,NYK,NBA,SF,65,952,,10%,64%,26%,,-3.3,+5.3,11,7,77,10,43,9,95,5,19
2008-09,24,DEN,NBA,PF,53,780,,,5%,87%,8%,+3.6,0.0,13,12,63,4,33,6,82,10,19
2009-10,25,DEN,NBA,SF,13,91,,,52%,48%,,-17.3,-22.1,3,1,9,1,3,0,17,0,1
2010-11,26,TOT,NBA,SF,8,62,,1%,16%,83%,,+2.3,-0.8,0,0,8,0,2,0,6,0,2
2010-11,26,DEN,NBA,SF,5,44,,,,100%,,-2.2,-7.4,0,0,6,0,2,0,6,0,1
2010-11,26,NYK,NBA,SF,3,18,,4%,54%,41%,,+12.0,+10.9,0,0,2,0,0,0,0,0,1
2011-12,27,NYK,NBA,SF,14,115,,10%,67%,23%,,+0.5,-3.0,2,4,9,0,4,0,11,1,0
Career,,,NBA,,221,3064,,7%,48%,43%,2%,+0.1,+3.4,49,33,235,22,126,22,317,24,59
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,NYK,NBA,,150,2149,,10%,64%,25%,,-0.4,+5.9,33,20,157,17,88,16,212,14,38
3 seasons,,DEN,NBA,,71,915,,,9%,84%,7%,+1.2,-2.6,16,13,78,5,38,6,105,10,21
